AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface
-0.700000763,4.50000000,17.90999937,80.99175807,-3.599999428,-0.0176,40.00000000,29.00,102.00,801.00,6.550000191,14.00,-0.5269,21.39291573,UnevenCondition
-0.500000000,2.69999981,17.87999937,81.86399542,-1.800000191,0.0124,40.39215851,29.00,102.00,801.00,6.380000114,14.00,-0.5225,21.39291573,UnevenCondition
-0.500000000,0.00000000,17.87999937,81.86399542,-2.699999809,0.1081,40.00000000,29.00,102.00,798.50,6.409999847,14.00,-0.4785,21.39291573,UnevenCondition
-0.799999237,0.00000000,17.84999937,82.89914790,0.000000000,0.1467,40.39215851,29.00,102.00,800.00,6.519999981,14.00,-0.4792,21.39291573,UnevenCondition
-1.299999237,0.00000000,17.78999937,84.85413083,0.000000000,0.2198,40.39215851,29.00,102.00,805.00,6.409999847,14.00,-0.5342,21.39291573,UnevenCondition
-2.000000000,0.00000000,17.69999938,87.60813055,0.000000000,0.2701,40.78431320,29.00,102.00,802.50,6.409999847,14.00,-0.4656,21.39291573,UnevenCondition
-1.500000000,0.00000000,17.51999939,92.07823185,0.000000000,0.2731,41.96078491,29.00,102.00,799.50,6.440000057,14.00,-0.4318,21.39291573,UnevenCondition
-0.600002289,0.00000000,17.32499940,96.66800276,0.000000000,0.2825,41.96078491,29.00,102.00,796.50,6.380000114,14.00,-0.4036,21.39291573,UnevenCondition
-0.600002289,0.00000000,17.12999940,101.18043470,0.000000000,0.1831,41.96078491,29.00,102.00,802.00,6.550000191,14.00,-0.3194,21.39291573,UnevenCondition
-0.500000000,0.00000000,16.91999941,105.76128180,0.000000000,0.0465,41.96078491,29.00,102.00,799.00,6.380000114,14.00,-0.2862,21.39291573,UnevenCondition
-0.299999237,0.00000000,16.67999942,110.44738320,0.000000000,0.0406,41.56862640,30.00,102.00,798.00,6.469999790,14.00,-0.3077,21.39291573,UnevenCondition
-0.200000763,0.00000000,16.25999943,113.75328130,0.000000000,-0.0349,41.96078491,30.00,102.00,801.00,6.329999924,14.00,-0.3095,21.39291573,UnevenCondition
-0.200000763,0.00000000,15.86999944,117.21568780,0.000000000,-0.0988,40.78431320,30.00,102.00,808.50,6.440000057,14.00,-0.2886,21.39291573,UnevenCondition
-0.099998474,0.00000000,15.52499946,120.96800110,0.000000000,-0.1108,40.39215851,30.00,102.00,802.50,6.409999847,14.00,-0.2469,21.39291573,UnevenCondition
0.000000000,0.00000000,15.22499946,124.85783130,0.000000000,-0.1240,40.39215851,30.00,102.00,801.00,6.409999847,14.00,-0.1954,21.39291573,UnevenCondition
0.100002289,0.00000000,14.96999947,128.72043270,0.000000000,-0.1002,40.39215851,30.00,102.00,797.50,6.360000134,14.00,-0.2067,21.39291573,UnevenCondition
0.200000763,0.00000000,14.72999948,132.45466980,0.000000000,-0.1497,40.78431320,30.00,102.00,802.50,6.489999771,14.00,-0.1683,21.39291573,UnevenCondition
0.100002289,0.00000000,14.50499948,136.05505090,0.000000000,-0.2089,40.00000000,30.00,102.00,799.50,6.489999771,14.00,-0.1463,21.39291573,UnevenCondition
0.099998474,0.00000000,14.29499949,139.51471160,0.000000000,-0.3019,40.00000000,30.00,102.00,799.00,6.489999771,14.00,-0.0639,21.39291573,UnevenCondition
0.099998474,0.00000000,14.08499950,142.88467750,0.000000000,-0.3884,40.39215851,30.00,102.00,784.00,6.329999924,14.00,0.0456,21.39291573,UnevenCondition
0.000000000,0.00000000,13.82999951,146.15602470,0.000000000,-0.4891,72.15686035,30.00,102.00,739.50,5.909999847,14.00,0.0616,21.39291573,UnevenCondition
0.099998474,0.89999998,13.55999950,148.73429560,0.899999976,-0.5123,83.52941132,30.00,102.00,782.50,7.159999847,14.00,0.0797,21.64270210,UnevenCondition
0.399997711,3.59999991,13.34999952,150.25270230,2.699999928,-0.4957,32.94117737,30.00,102.00,782.50,9.770000458,14.00,0.0467,21.80363846,UnevenCondition
-0.100002289,7.19999981,13.22999952,150.86043110,3.599999905,-0.5356,36.86274719,31.00,102.00,906.50,7.050000191,14.00,0.0528,21.90742683,UnevenCondition
-0.299999237,7.19999981,13.13999953,151.46175300,0.000000000,-0.6297,63.52941132,31.00,102.00,832.00,6.769999981,14.00,0.1286,22.00124359,UnevenCondition
-0.500000000,7.19999981,13.06499953,152.01891400,0.000000000,-0.7211,27.45098114,31.00,102.00,995.00,9.159999847,14.00,0.0365,22.12496567,UnevenCondition
-0.400001526,7.19999981,13.00499954,152.51132070,0.000000000,-0.7067,33.33333206,31.00,102.00,984.00,9.239999771,14.00,0.0224,22.24826050,UnevenCondition
-0.099998474,8.09999943,12.95999954,152.83463430,0.899999619,-0.8906,73.72549438,31.00,102.00,877.50,8.189999580,14.00,0.1310,22.37186241,UnevenCondition
-0.200000763,8.09999943,12.91499955,153.15382920,0.000000000,-0.8443,0.00000000,31.00,101.00,1234.50,15.329999920,14.00,0.0775,22.53336143,UnevenCondition
0.500000000,8.09999943,12.86999955,153.46890550,0.000000000,-0.9562,0.00000000,31.00,102.00,806.00,7.489999771,14.00,0.0389,22.50747681,UnevenCondition
0.700000763,9.00000000,12.83999956,153.64921050,0.900000572,-1.0712,55.68627548,31.00,102.00,779.00,10.550000190,14.00,-0.0496,22.57136154,UnevenCondition
0.700000763,12.59999943,12.85499956,153.62793080,3.599999428,-1.1502,96.07843018,31.00,103.00,1059.00,14.159999850,14.00,-0.0733,22.62196350,UnevenCondition
0.900001526,17.10000038,12.94499957,153.90250720,4.500000954,-1.1550,77.64705658,31.00,104.00,1317.50,17.159999850,14.00,0.0354,22.66715622,UnevenCondition
0.399997711,20.69999886,12.98999955,154.48666800,3.599998474,-1.1058,60.78431320,31.00,104.00,1461.50,18.329999920,14.00,0.0119,22.70561218,UnevenCondition
-0.500000000,23.39999962,12.97499955,154.15511730,2.700000763,-1.0280,0.00000000,31.00,102.00,1425.50,16.989999770,14.00,-0.0356,22.73582077,UnevenCondition
-0.799999237,21.59999847,12.86999953,151.62924400,-1.800001144,-1.0375,60.39215851,31.00,104.00,1376.50,18.799999240,15.00,0.0071,22.78838921,UnevenCondition
-1.100002289,21.59999847,12.71999953,147.57009180,0.000000000,-1.0618,70.98039246,31.00,110.00,1652.00,22.579999920,16.00,0.0695,22.84340286,UnevenCondition
-4.599998474,25.19999886,12.64499953,145.31742240,3.600000381,-1.0250,68.23529816,31.00,118.00,1859.50,19.860000610,16.00,0.0095,22.84132576,UnevenCondition
-5.200000763,28.79999924,12.64499953,145.31742240,3.600000381,-0.8397,23.52941132,31.00,104.00,825.00,7.409999847,18.00,-0.0134,22.40815544,UnevenCondition
-6.299999237,29.69999886,12.67499952,146.30223550,0.899999619,-0.8082,95.68627930,31.00,104.00,1199.50,7.409999847,17.00,0.0046,22.40815544,UnevenCondition
-7.399997711,28.79999924,12.67499952,146.30223550,-0.899999619,-0.8744,86.66667175,32.00,109.00,1338.00,15.970000270,15.00,0.0575,22.35051346,UnevenCondition
-7.400001526,31.50000000,12.68999955,146.86260090,2.700000763,-0.9272,77.64705658,32.00,113.00,1449.50,17.799999240,16.00,-0.0115,22.29746628,UnevenCondition
-6.899997711,34.20000076,12.71999960,148.11924710,2.700000763,-1.0774,74.90196228,32.00,117.00,1553.00,20.690000530,17.00,0.0810,22.26327896,UnevenCondition
-6.000000000,36.89999771,12.77999957,150.84670340,2.699996948,-1.0952,73.72549438,32.00,119.00,1553.00,21.969999310,19.00,0.1610,22.22376823,UnevenCondition
-5.700000763,39.59999847,12.86999953,155.25365070,2.700000763,-1.0775,69.01960754,32.00,121.00,1639.50,23.270000460,20.00,0.1419,22.18695450,UnevenCondition
-5.699996948,41.39999771,13.00499951,161.95674240,1.799999237,-0.9212,25.49019623,32.00,121.00,1746.50,22.940000530,21.00,0.1806,22.13340378,UnevenCondition
-2.099998474,43.19999695,13.21499948,172.11789290,1.799999237,-0.8173,0.39215687,32.00,109.00,1770.00,23.360000610,20.00,0.1456,22.07969666,UnevenCondition
-1.699996948,43.19999695,13.43999945,182.69937380,0.000000000,-0.5835,0.00000000,32.00,106.00,1691.50,22.329999920,18.00,-0.0326,22.02807236,UnevenCondition
-0.600002289,40.50000000,13.64999946,191.52150980,-2.699996948,-0.5737,0.00000000,32.00,104.00,1591.00,20.489999770,17.00,0.0119,21.97496605,UnevenCondition
1.399997711,38.70000076,13.85999950,199.48513840,-1.799999237,-0.4242,0.00000000,32.00,104.00,1496.00,18.860000610,16.00,0.0357,21.91515732,UnevenCondition
2.500000000,36.00000000,14.02499952,205.22630020,-2.700000763,-0.2853,0.00000000,33.00,103.00,1378.00,17.360000610,15.00,0.1047,21.85802078,UnevenCondition
3.799999237,33.29999924,14.14499953,209.03741910,-2.700000763,-0.2075,0.00000000,33.00,103.00,1289.00,16.299999240,15.00,0.1085,21.80218315,UnevenCondition
4.700000763,33.29999924,14.30999953,213.77683410,0.000000000,-0.1766,1.96078432,33.00,103.00,1185.50,10.739999770,15.00,-0.0019,21.63534737,UnevenCondition
5.000000000,33.29999924,14.51999953,219.15212220,0.000000000,-0.2192,27.45098114,33.00,102.00,776.50,5.940000057,15.00,0.0203,21.22508812,UnevenCondition
4.500000000,27.00000000,14.65499954,221.44826650,-6.299999237,-0.2540,41.96078491,33.00,102.00,865.50,7.110000134,15.00,0.0633,20.96957016,UnevenCondition
3.599998474,26.09999847,14.81999953,223.60025760,-0.900001526,-0.2141,31.37254906,33.00,102.00,763.00,5.769999981,15.00,0.0199,20.68791580,UnevenCondition
-3.199996948,7.19999981,12.64499961,36.53031188,-0.899999619,-0.1387,37.25490189,44.00,102.00,785.00,5.550000191,16.00,-0.1963,20.42724991,FullOfHolesCondition
-3.000000000,4.50000000,12.71999961,34.93891363,-2.699999809,-0.0984,35.29411697,44.00,102.00,787.00,5.630000114,16.00,-0.2360,20.43152046,FullOfHolesCondition
-3.400001526,3.59999991,12.76499960,33.97858318,-0.900000095,-0.0485,36.86274719,44.00,102.00,787.00,5.550000191,16.00,-0.2989,20.44956398,FullOfHolesCondition
-2.900001526,2.69999981,12.77999960,33.65755782,-0.900000095,-0.1145,36.47058868,44.00,102.00,783.00,5.409999847,16.00,-0.2311,20.48440170,FullOfHolesCondition
-3.000003815,0.00000000,12.74999960,34.38152387,-2.699999809,-0.1384,39.60784531,44.00,102.00,783.00,5.469999790,16.00,-0.1754,20.48440170,FullOfHolesCondition
-3.199996948,0.00000000,12.70499961,35.42285428,0.000000000,-0.1848,38.82352829,44.00,102.00,776.50,5.409999847,16.00,-0.1728,20.48440170,FullOfHolesCondition
-3.199996948,0.00000000,12.65999961,36.46006605,0.000000000,-0.2089,38.43137360,44.00,102.00,790.00,5.519999981,16.00,-0.1603,20.48440170,FullOfHolesCondition
-1.899997711,0.00000000,12.59999961,37.78169309,0.000000000,-0.1968,38.03921509,44.00,102.00,788.00,5.630000114,16.00,-0.1745,20.48440170,FullOfHolesCondition
-0.799999237,0.00000000,12.40499961,40.42014208,0.000000000,-0.2062,38.43137360,44.00,102.00,782.00,5.550000191,16.00,-0.1223,20.48440170,FullOfHolesCondition
-0.200000763,0.00000000,12.19499962,42.98285379,0.000000000,-0.1662,37.25490189,44.00,102.00,783.50,5.519999981,16.00,-0.1069,20.48440170,FullOfHolesCondition
-0.200000763,0.00000000,11.96999962,45.42315023,0.000000000,-0.1658,37.25490189,44.00,102.00,787.00,5.489999771,16.00,-0.1191,20.48440170,FullOfHolesCondition
0.099998474,0.00000000,11.72999963,47.69298059,0.000000000,-0.1749,38.03921509,44.00,102.00,783.00,5.489999771,16.00,-0.1381,20.48440170,FullOfHolesCondition
-0.400001526,0.00000000,11.38499965,48.54027730,0.000000000,-0.2470,36.07843018,44.00,102.00,785.50,5.519999981,16.00,-0.0584,20.48440170,FullOfHolesCondition
0.100002289,0.00000000,10.99499966,48.13573481,0.000000000,-0.2692,35.68627548,44.00,102.00,786.50,5.469999790,16.00,-0.0190,20.48440170,FullOfHolesCondition
0.099998474,0.00000000,10.58999967,47.01752301,0.000000000,-0.2748,37.64706039,44.00,102.00,783.00,5.380000114,16.00,0.0069,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,10.16999969,45.12111653,0.000000000,-0.2633,36.86274719,44.00,102.00,782.50,5.380000114,16.00,0.0462,20.48440170,FullOfHolesCondition
-0.200000763,0.00000000,9.76499970,43.32332851,0.000000000,-0.2918,36.86274719,44.00,102.00,785.00,5.550000191,16.00,0.0783,20.48440170,FullOfHolesCondition
-0.299999237,0.00000000,9.37499971,41.63376914,0.000000000,-0.3534,36.86274719,44.00,102.00,781.00,5.489999771,16.00,0.0677,20.48440170,FullOfHolesCondition
0.200000763,0.00000000,8.98499971,39.63485383,0.000000000,-0.3412,37.25490189,44.00,102.00,783.50,5.380000114,16.00,0.0415,20.48440170,FullOfHolesCondition
0.200000763,0.00000000,8.59499972,37.32658261,0.000000000,-0.3563,37.64706039,45.00,102.00,783.50,5.550000191,16.00,0.0536,20.48440170,FullOfHolesCondition
0.400001526,0.00000000,8.27999973,36.67789613,0.000000000,-0.3813,36.47058868,45.00,102.00,780.50,5.610000134,16.00,0.0675,20.48440170,FullOfHolesCondition
0.400001526,0.00000000,8.03999973,37.14650625,0.000000000,-0.4353,36.47058868,45.00,102.00,787.50,5.610000134,16.00,0.0994,20.48440170,FullOfHolesCondition
0.099998474,0.00000000,7.81499973,37.68536205,0.000000000,-0.4818,36.86274719,45.00,102.00,785.00,5.519999981,16.00,0.1264,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,7.58999973,38.12125176,0.000000000,-0.4281,35.68627548,45.00,102.00,782.50,5.380000114,16.00,0.0982,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,7.36499973,38.45417537,0.000000000,-0.4411,36.47058868,45.00,102.00,785.50,5.380000114,16.00,0.0603,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,7.10999974,38.24023476,0.000000000,-0.4382,37.64706039,45.00,102.00,786.50,5.409999847,16.00,0.0588,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,6.83999976,37.62243837,0.000000000,-0.4292,37.25490189,45.00,102.00,786.50,5.550000191,16.00,0.0772,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,6.58499978,37.13620966,0.000000000,-0.4339,36.47058868,45.00,102.00,781.50,5.579999924,16.00,0.0924,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,6.32999979,36.51772673,0.000000000,-0.4671,36.47058868,45.00,102.00,780.00,5.380000114,16.00,0.0683,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,6.10499979,36.27404019,0.000000000,-0.4671,37.25490189,45.00,102.00,786.00,5.519999981,16.00,0.0641,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,5.89499980,36.14590464,0.000000000,-0.4485,37.64706039,45.00,102.00,786.50,5.440000057,16.00,0.0880,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,5.66999980,35.70315031,0.000000000,-0.4356,36.47058868,45.00,102.00,785.00,5.409999847,16.00,0.1076,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,5.42999980,34.89772660,0.000000000,-0.4423,36.47058868,45.00,102.00,781.00,5.409999847,16.00,0.0906,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,5.17499982,33.68020981,0.000000000,-0.4256,38.03921509,45.00,102.00,783.50,5.610000134,16.00,0.0740,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,4.88999981,31.64125192,0.000000000,-0.4251,38.03921509,45.00,102.00,783.00,5.550000191,16.00,0.0692,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,4.60499980,29.43709063,0.000000000,-0.4269,37.64706039,45.00,102.00,781.50,5.380000114,16.00,0.0761,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,4.33499982,27.44366725,0.000000000,-0.4135,37.25490189,45.00,102.00,784.50,5.440000057,16.00,0.1054,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,4.06499984,25.30197271,0.000000000,-0.4125,38.43137360,45.00,102.00,784.00,5.550000191,16.00,0.1276,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,3.82499985,23.71309142,0.000000000,-0.4089,38.03921509,45.00,102.00,785.50,5.489999771,16.00,0.1330,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,3.59999985,22.32304897,0.000000000,-0.4056,37.64706039,45.00,102.00,782.50,5.579999924,17.00,0.1128,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,3.38999986,21.12498129,0.000000000,-0.4397,38.03921509,45.00,102.00,786.00,5.440000057,17.00,0.1114,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,3.19499986,20.11065078,0.000000000,-0.4294,38.82352829,45.00,102.00,783.00,5.440000057,17.00,0.1467,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,3.02999987,19.49399828,0.000000000,-0.4215,37.25490189,45.00,102.00,784.00,5.489999771,17.00,0.1538,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,2.84999988,18.59338827,0.000000000,-0.4106,36.86274719,45.00,102.00,784.00,5.489999771,17.00,0.1320,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,2.66999989,17.62687996,0.000000000,-0.3984,38.03921509,45.00,102.00,783.00,5.519999981,17.00,0.1502,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,2.48999991,16.59447336,0.000000000,-0.3987,38.03921509,45.00,102.00,786.50,5.519999981,17.00,0.1629,20.48440170,FullOfHolesCondition
0.000000000,0.00000000,2.32499991,15.74122766,0.000000000,-0.4199,37.25490189,45.00,102.00,783.50,5.360000134,17.00,0.1481,20.48440170,FullOfHolesCondition
0.400001526,7.19999981,0.85499997,5.06387253,0.000000000,-0.3506,36.47058868,47.00,102.00,846.00,6.360000134,17.00,0.1053,20.29055977,FullOfHolesCondition
0.599998474,6.29999971,0.95999997,5.54277926,-0.900000095,-0.3311,31.37254906,47.00,102.00,857.50,5.880000114,17.00,0.1167,20.32861328,FullOfHolesCondition
0.200000763,3.59999991,1.01999997,5.64162671,-2.699999809,-0.3095,35.29411697,47.00,102.00,782.50,5.219999790,17.00,0.0982,20.38175583,FullOfHolesCondition
0.100002289,2.69999981,1.06499996,5.66977077,-0.900000095,-0.3009,38.03921509,47.00,102.00,773.50,5.050000191,17.00,0.0833,20.43710709,FullOfHolesCondition
-0.099998474,2.69999981,1.10999996,5.69379619,0.000000000,-0.2480,37.64706039,47.00,102.00,828.50,5.329999924,17.00,0.0588,20.49579430,FullOfHolesCondition
-0.199996948,2.69999981,1.15499996,5.71370296,0.000000000,-0.3085,37.64706039,47.00,102.00,789.00,5.630000114,17.00,0.0637,20.56518555,FullOfHolesCondition
0.099998474,2.69999981,1.19999995,5.72949109,0.000000000,-0.2683,66.66666412,47.00,102.00,738.50,6.110000134,17.00,0.0638,20.62586594,FullOfHolesCondition
0.099998474,2.69999981,1.24499995,5.74116058,0.000000000,-0.2025,22.35294151,47.00,102.00,855.50,5.610000134,17.00,-0.0314,20.67049980,FullOfHolesCondition
-0.099998474,2.69999981,1.28999995,5.74871142,0.000000000,-0.2309,36.07843018,47.00,102.00,786.50,5.440000057,17.00,-0.0180,20.77971077,FullOfHolesCondition
-0.099998474,2.69999981,1.33499994,5.75214362,0.000000000,-0.3237,36.86274719,47.00,102.00,784.50,5.440000057,17.00,0.0411,20.77971077,FullOfHolesCondition
-0.399997711,0.00000000,1.33499994,5.75214362,-2.699999809,-0.3292,36.86274719,47.00,102.00,783.50,5.469999790,17.00,0.0424,20.77971077,FullOfHolesCondition
-0.100002289,0.00000000,1.33499994,5.75214362,0.000000000,-0.2095,38.03921509,47.00,102.00,785.50,5.469999790,17.00,-0.1183,20.77971077,FullOfHolesCondition
0.099998474,0.00000000,1.33499994,5.75214362,0.000000000,-0.1594,37.25490189,47.00,102.00,783.00,5.329999924,17.00,-0.1674,20.77971077,FullOfHolesCondition
0.099998474,0.00000000,1.33499994,5.75214362,0.000000000,-0.1299,36.86274719,47.00,102.00,785.00,5.469999790,17.00,-0.1275,20.77971077,FullOfHolesCondition
0.000000000,0.00000000,1.33499994,5.75214362,0.000000000,-0.1666,38.03921509,47.00,102.00,782.50,5.519999981,17.00,-0.0665,20.77971077,FullOfHolesCondition
-0.299999237,0.00000000,1.33499994,5.75214362,0.000000000,-0.1746,37.25490189,47.00,102.00,787.50,5.469999790,17.00,-0.0307,20.77971077,FullOfHolesCondition
-0.299999237,0.00000000,1.33499994,5.75214362,0.000000000,-0.1827,36.86274719,47.00,102.00,758.50,5.469999790,17.00,-0.0433,20.77971077,FullOfHolesCondition
0.099998474,0.00000000,1.33499994,5.75214362,0.000000000,-0.2435,38.43137360,47.00,102.00,788.00,5.610000134,17.00,0.0294,20.77971077,FullOfHolesCondition
0.299999237,0.00000000,1.33499994,5.75214362,0.000000000,-0.3015,38.03921509,47.00,102.00,783.00,5.550000191,17.00,0.0642,20.77971077,FullOfHolesCondition
0.599998474,0.00000000,1.33499994,5.75214362,0.000000000,-0.3581,38.03921509,47.00,102.00,782.50,5.469999790,17.00,0.0960,20.77971077,FullOfHolesCondition
0.500000000,0.00000000,1.33499994,5.75214362,0.000000000,-0.3608,34.90196228,47.00,102.00,800.00,5.489999771,18.00,0.0933,20.77971077,FullOfHolesCondition
0.400001526,0.00000000,1.33499994,5.75214362,0.000000000,-0.3956,70.98039246,47.00,102.00,800.00,4.769999981,18.00,0.0905,20.77971077,FullOfHolesCondition
0.300003052,0.00000000,1.33499994,5.75214362,0.000000000,-0.3948,69.41176605,47.00,102.00,739.50,6.110000134,18.00,0.0243,20.89385796,FullOfHolesCondition
0.500000000,1.79999995,1.36499994,5.72468600,1.799999952,-0.3924,35.29411697,47.00,102.00,922.50,8.739999771,18.00,-0.0058,20.99721527,FullOfHolesCondition
0.700000763,2.69999981,1.40999994,5.72125379,0.899999857,-0.4379,36.86274719,47.00,102.00,798.00,5.739999771,18.00,0.0472,21.08067322,FullOfHolesCondition
0.600002289,2.69999981,1.45499994,5.71370294,0.000000000,-0.3550,36.86274719,47.00,102.00,779.00,5.519999981,18.00,0.0499,21.13474655,FullOfHolesCondition
0.500000000,2.69999981,1.49999993,5.70203345,0.000000000,-0.3743,36.86274719,47.00,102.00,783.00,5.440000057,18.00,0.0928,21.19880295,FullOfHolesCondition
0.299999237,2.69999981,1.54499993,5.68624531,0.000000000,-0.4057,36.86274719,47.00,102.00,793.00,5.519999981,18.00,0.1062,21.19880295,FullOfHolesCondition
0.200000763,0.00000000,1.54499993,5.68624531,-2.699999809,-0.4147,33.72549057,48.00,102.00,771.50,4.769999981,18.00,0.1371,21.19880295,FullOfHolesCondition
0.200000763,0.00000000,1.54499993,5.68624531,0.000000000,-0.3981,50.19607925,48.00,102.00,763.00,5.550000191,18.00,0.0768,21.19880295,FullOfHolesCondition
